1915,-83.76731,38.58548,62.307500000000005
1915,-71.80055,38.58548,64.7725
1915,-79.77839,35.40036,57.665
1915,-95.73407,28.64338,103.825
1916,-3.98892,49.95592,79.1425
1916,7.97784,47.32084,84.1675
1916,11.96676,47.32084,65.66
1916,-123.65651,44.54745,61.1725
1916,7.97784,44.54745,77.32749999999999
1916,11.96676,44.54745,77.32749999999999
1916,15.95568,44.54745,61.1625
1916,3.98892,41.63535,59.36000000000001
1916,-87.75623,38.58548,187.445
1916,-83.76731,38.58548,63.667500000000004
1916,-71.80055,38.58548,66.405
1916,-79.77839,35.40036,58.5125
1916,-95.73407,28.64338,109.7775
1916,27.92244,-25.08582,58.0925
1917,-3.98892,49.95592,78.8025
1917,7.97784,47.32084,85.7975
1917,11.96676,47.32084,66.405
1917,-123.65651,44.54745,62.457499999999996
1917,7.97784,44.54745,78.63000000000001
1917,11.96676,44.54745,78.63000000000001
1917,15.95568,44.54745,60.4975
1917,3.98892,41.63535,60.3775
1917,-87.75623,38.58548,201.24249999999998
1917,-83.76731,38.58548,65.04
1917,-71.80055,38.58548,68.0525
1917,-79.77839,35.40036,59.3675
1917,-95.73407,28.64338,115.7775
1917,27.92244,-25.08582,58.66
1918,-3.98892,49.95592,76.83
1918,7.97784,47.32084,84.355
1918,11.96676,47.32084,65.745
1918,-123.65651,44.54745,63.0825
1918,7.97784,44.54745,77.47500000000001
1918,11.96676,44.54745,77.47500000000001
1918,15.95568,44.54745,58.95
1918,3.98892,41.63535,59.255
1918,-87.75623,38.58548,208.2325
1918,-83.76731,38.58548,65.735
1918,-71.80055,38.58548,68.8875
1918,-79.77839,35.40036,59.8
1918,-95.73407,28.64338,118.81750000000001
1918,27.92244,-25.08582,58.245
1919,-3.98892,49.95592,76.215
1919,7.97784,47.32084,76.4375
1919,11.96676,47.32084,62.1175
1919,-123.65651,44.54745,61.12
1919,7.97784,44.54745,71.145
1919,11.96676,44.54745,71.145
1919,15.95568,44.54745,58.455
1919,3.98892,41.63535,59.91
1919,-87.75623,38.58548,183.8825
1919,-83.76731,38.58548,63.31249999999999
1919,-71.80055,38.58548,65.98
1919,-79.77839,35.40036,58.2925
1919,-95.73407,28.64338,108.2275
1919,27.92244,-25.08582,58.585
1920,-3.98892,49.95592,77.0125
1920,7.97784,47.32084,79.29
1920,11.96676,47.32084,63.42250000000001
1920,-123.65651,44.54745,62.330000000000005
1920,7.97784,44.54745,73.425
1920,11.96676,44.54745,73.425
1920,15.95568,44.54745,58.385
1920,3.98892,41.63535,62.95
1920,-87.75623,38.58548,209.62
1920,-83.76731,38.58548,65.8725
1920,-71.80055,38.58548,69.05250000000001
1920,-79.77839,35.40036,59.885
1920,-95.73407,28.64338,119.4225
1920,27.92244,-25.08582,59.5225
1921,-3.98892,49.95592,68.38
1921,7.97784,47.32084,82.29
1921,11.96676,47.32084,64.7975
1921,-123.65651,44.54745,61.762499999999996
1921,7.97784,44.54745,75.825
1921,11.96676,44.54745,75.825
1921,15.95568,44.54745,58.0525
1921,3.98892,41.63535,61.767500000000005
1921,-87.75623,38.58548,178.89749999999998
1921,-83.76731,38.58548,62.817499999999995
1921,-71.80055,38.58548,65.385
1921,-79.77839,35.40036,57.9825
1921,-95.73407,28.64338,106.06
1921,27.92244,-25.08582,59.4275
1922,-3.98892,49.95592,74.61
1922,7.97784,47.32084,81.08
1922,11.96676,47.32084,64.24499999999999
1922,-123.65651,44.54745,60.1125
1922,7.97784,44.54745,74.85749999999999
1922,11.96676,44.54745,74.85749999999999
1922,3.98892,41.63535,63.92249999999999
1922,-87.75623,38.58548,179.92749999999998
1922,-83.76731,38.58548,62.92
1922,-71.80055,38.58548,65.5075
1922,-79.77839,35.40036,58.0475
1922,-95.73407,28.64338,106.50750000000001
1922,27.92244,-25.08582,58.0825
1923,-3.98892,49.95592,76.1425
1923,7.97784,47.32084,72.65249999999999
1923,11.96676,47.32084,60.38
1923,-123.65651,44.54745,63.587500000000006
1923,7.97784,44.54745,68.115
1923,11.96676,44.54745,68.115
1923,15.95568,44.54745,57.597500000000004
1923,3.98892,41.63535,65.7175
1923,-87.75623,38.58548,221.685
1923,-83.76731,38.58548,67.07249999999999
1923,-79.77839,38.58548,57.59
1923,-75.78947,38.58548,57.59
1923,-71.80055,38.58548,70.49249999999999
1923,-79.77839,35.40036,60.6325
1923,-95.73407,28.64338,124.67
1923,27.92244,-25.08582,59.81
1924,-3.98892,49.95592,77.35499999999999
1924,7.97784,47.32084,80.83
1924,11.96676,47.32084,64.13000000000001
1924,-123.65651,44.54745,61.3075
1924,7.97784,44.54745,74.6575
1924,11.96676,44.54745,74.6575
1924,15.95568,44.54745,59.325
1924,3.98892,41.63535,67.6325
1924,-87.75623,38.58548,203.7
1924,-83.76731,38.58548,65.285
1924,-71.80055,38.58548,68.345
1924,-79.77839,35.40036,59.52
1924,-95.73407,28.64338,116.84750000000001
1924,27.92244,-25.08582,60.305
1925,-3.98892,49.95592,75.84249999999999
1925,7.97784,47.32084,81.26
1925,11.96676,47.32084,64.32499999999999
1925,-123.65651,44.54745,60.995
1925,7.97784,44.54745,75.0
1925,11.96676,44.54745,75.0
1925,15.95568,44.54745,58.775
1925,3.98892,41.63535,68.245
1925,-87.75623,38.58548,207.8075
1925,-83.76731,38.58548,65.6925
1925,-71.80055,38.58548,68.835
1925,-79.77839,35.40036,59.7725
1925,-95.73407,28.64338,118.63250000000001
1925,27.92244,-25.08582,60.74
1926,-3.98892,49.95592,64.16
1926,7.97784,47.32084,78.2
1926,11.96676,47.32084,62.925
1926,-123.65651,44.54745,62.385000000000005
1926,7.97784,44.54745,72.55250000000001
1926,11.96676,44.54745,72.55250000000001
1926,15.95568,44.54745,58.8975
1926,3.98892,41.63535,68.23750000000001
1926,-87.75623,38.58548,221.19
1926,-83.76731,38.58548,67.0225
1926,-79.77839,38.58548,57.5675
1926,-75.78947,38.58548,57.5675
1926,-71.80055,38.58548,70.43249999999999
1926,-79.77839,35.40036,60.6025
1926,-95.73407,28.64338,124.4525
1926,27.92244,-25.08582,61.29
1927,-3.98892,49.95592,76.8225
1927,7.97784,47.32084,82.8275
1927,11.96676,47.32084,65.045
1927,-123.65651,44.54745,63.445
1927,7.97784,44.54745,76.25500000000001
1927,11.96676,44.54745,76.25500000000001
1927,15.95568,44.54745,59.54750000000001
1927,3.98892,41.63535,68.17750000000001
1927,-87.75623,38.58548,217.23000000000002
1927,-83.76731,38.58548,66.63
1927,-71.80055,38.58548,69.96
1927,-79.77839,35.40036,60.3575
1927,-95.73407,28.64338,122.73
1927,27.92244,-25.08582,60.9675
1928,-3.98892,49.95592,75.1525
1928,7.97784,47.32084,84.455
1928,11.96676,47.32084,65.79
1928,-123.65651,44.54745,63.705
1928,7.97784,44.54745,77.55499999999999
1928,11.96676,44.54745,77.55499999999999
1928,15.95568,44.54745,60.0525
1928,3.98892,41.63535,68.0575
1928,-87.75623,38.58548,215.6825
1928,-83.76731,38.58548,66.47500000000001
1928,-71.80055,38.58548,69.775
1928,-79.77839,35.40036,60.26
1928,-95.73407,28.64338,122.0575
1928,27.92244,-25.08582,60.99
1929,-3.98892,49.95592,76.4775
1929,7.97784,47.32084,86.78
